LastPurchaseDate,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score,Segment,Cluster
2011-09-27 15:17:00,5,2446.6,72,2,4,5,245,Loyal Customers,0
2011-09-19 13:48:00,3,323.69,80,2,3,2,232,Loyal Customers,0
2011-11-21 12:40:00,3,3435.76,18,4,3,5,435,Loyal Customers,0
2011-10-21 15:36:00,1,657.23,48,3,1,3,313,At Risk,0
2011-10-18 09:25:00,1,352.7,52,3,1,2,312,At Risk,0
2011-11-15 16:19:00,4,781.28,23,4,4,3,443,Loyal Customers,0
2011-11-30 13:46:00,3,1333.68,8,5,3,4,534,Regular,0
2011-11-14 16:30:00,5,1426.16,24,4,4,4,444,Loyal Customers,0
2011-08-14 12:56:00,1,193.75,116,2,1,1,211,At Risk,0
2011-12-01 08:33:00,9,2993.1,8,5,5,5,555,Champions,0
2011-08-12 09:37:00,2,254.1,119,2,3,2,232,Loyal Customers,0
2011-12-05 15:59:00,2,239.76,3,5,3,1,531,Regular,0
2011-04-01 15:13:00,1,136.8,251,1,1,1,111,Regular,1
2011-11-11 14:12:00,1,191.04,27,4,1,1,411,At Risk,0
2011-12-09 09:44:00,14,6479.4,0,5,5,5,555,Champions,3
2011-03-18 08:32:00,2,409.98,266,1,3,2,132,Loyal Customers,1
2011-11-06 14:02:00,8,2711.11,32,4,5,5,455,Loyal Customers,0
2011-11-22 08:26:00,1,309.65,17,4,1,2,412,At Risk,0
2011-06-20 16:53:00,2,696.68,171,2,3,3,233,Loyal Customers,1
2011-12-07 14:39:00,4,1529.0,1,5,4,4,544,Champions,0
2011-03-20 10:51:00,1,211.5,264,1,1,1,111,Regular,1
2011-07-22 13:35:00,4,2293.62,139,2,4,5,245,Loyal Customers,0
2011-05-22 15:37:00,1,143.1,200,1,1,1,111,Regular,1
2011-10-07 10:09:00,4,1060.56,63,3,4,4,344,Loyal Customers,0
2011-11-04 14:35:00,4,916.98,34,3,4,3,343,Loyal Customers,0
2011-10-30 10:54:00,7,3235.25,40,3,5,5,355,Loyal Customers,0
2011-03-01 10:38:00,1,133.25,283,1,1,1,111,Regular,1
2011-11-30 14:09:00,5,1072.3600000000001,8,5,4,4,544,Champions,0
2011-07-19 13:34:00,2,356.7,142,2,3,2,232,Loyal Customers,0
2011-11-28 11:26:00,2,330.03000000000003,11,5,3,2,532,Regular,0
2011-07-17 11:59:00,4,1101.1100000000001,145,2,4,4,244,Loyal Customers,0
2011-04-19 13:21:00,1,150.3,233,1,1,1,111,Regular,1
2011-11-07 12:29:00,13,5030.07,32,4,5,5,455,Loyal Customers,0
2011-11-15 14:48:00,1,598.73,23,4,1,3,413,At Risk,0
2011-11-28 12:14:00,1,471.40000000000003,11,5,1,2,512,At Risk,0
2011-11-04 11:43:00,5,2211.21,35,3,4,5,345,Loyal Customers,0
2010-12-10 11:12:00,1,190.7,364,1,1,1,111,Regular,1
2011-05-22 14:40:00,2,218.25,200,1,3,1,131,Loyal Customers,1
2011-11-24 14:51:00,1,415.25,14,4,1,2,412,At Risk,0
2011-11-23 12:36:00,7,5159.06,16,4,5,5,455,Loyal Customers,0
2011-05-11 12:36:00,1,85.0,212,1,1,1,111,Regular,1
2011-10-05 12:31:00,3,1120.88,65,3,3,4,334,Loyal Customers,0
2011-05-11 14:24:00,2,294.12,211,1,3,2,132,Loyal Customers,1
2011-03-02 09:05:00,1,162.3,282,1,1,1,111,Regular,1
2011-08-17 10:50:00,2,1339.45,114,2,3,4,234,Loyal Customers,0
2011-11-25 11:21:00,8,1188.1200000000001,14,4,5,4,454,Loyal Customers,0
2011-11-21 08:26:00,16,4812.42,18,4,5,5,455,Loyal Customers,3
2011-10-04 13:42:00,1,449.12,65,3,1,2,312,At Risk,0
2011-10-21 14:29:00,1,154.88,48,3,1,1,311,At Risk,0
2011-11-23 17:19:00,4,775.96,15,4,4,3,443,Loyal Customers,0
2011-09-23 09:52:00,1,34.8,77,2,1,1,211,At Risk,0
2011-11-20 13:45:00,4,1094.59,18,4,4,4,444,Loyal Customers,0
2011-07-28 15:21:00,1,196.88,133,2,1,1,211,At Risk,0
2011-11-27 12:26:00,3,946.64,12,5,3,4,534,Regular,0
2011-10-30 12:51:00,1,144.36,39,3,1,1,311,At Risk,0
2011-04-18 13:20:00,3,44534.3,234,1,3,5,135,Loyal Customers,3
2011-12-07 12:34:00,8,2463.05,2,5,5,5,555,Champions,0
2011-10-31 11:37:00,7,2626.6,39,3,5,5,355,Loyal Customers,0
2011-02-08 12:41:00,1,79.2,304,1,1,1,111,Regular,1
2011-10-19 14:40:00,3,458.57,50,3,3,2,332,Loyal Customers,0
2011-11-29 14:57:00,6,2364.25,9,5,5,5,555,Champions,0
2011-10-09 13:30:00,4,528.01,60,3,4,3,343,Loyal Customers,0
2011-10-05 12:14:00,2,714.42,65,3,3,3,333,Loyal Customers,0
2011-11-15 10:48:00,1,205.25,24,4,2,1,421,At Risk,0
2011-05-05 15:13:00,3,253.04,217,1,3,2,132,Loyal Customers,1
2011-10-05 16:15:00,2,583.75,64,3,3,3,333,Loyal Customers,0
2011-11-08 09:44:00,2,1086.92,31,4,3,4,434,Loyal Customers,0
2011-09-12 17:58:00,6,3279.97,87,2,5,5,255,Loyal Customers,0
2011-10-06 17:03:00,1,315.06,63,3,2,2,322,At Risk,0
2011-08-16 10:48:00,3,621.8299999999999,115,2,4,3,243,Loyal Customers,0
2011-12-02 13:52:00,26,56252.72,6,5,5,5,555,Champions,3
2011-12-04 12:48:00,1,635.6800000000001,5,5,2,3,523,At Risk,0
2011-10-02 12:04:00,1,270.8,68,3,2,2,322,At Risk,0
2011-04-08 12:56:00,1,104.9,244,1,2,1,121,Regular,1
2011-07-29 13:46:00,1,241.62,132,2,2,1,221,At Risk,0
2011-04-12 16:43:00,4,1047.11,240,1,4,4,144,Loyal Customers,1
2011-06-09 12:01:00,3,475.28000000000003,183,1,4,2,142,Loyal Customers,1
2011-11-14 14:57:00,3,345.46,24,4,4,2,442,Loyal Customers,0
2011-11-30 10:49:00,3,2614.7400000000002,9,5,4,5,545,Champions,0
2011-11-29 09:50:00,1,246.3,10,5,2,1,521,At Risk,0
2011-11-07 11:33:00,5,2328.9700000000003,32,4,4,5,445,Loyal Customers,0
2011-10-24 14:13:00,3,4919.0,45,3,4,5,345,Loyal Customers,0
2011-11-13 14:55:00,3,933.26,25,4,4,3,443,Loyal Customers,0
2010-12-16 14:35:00,1,351.3,357,1,2,2,122,Regular,1
2011-11-29 14:53:00,1,218.75,9,5,2,1,521,At Risk,0
2011-10-27 10:14:00,2,1612.69,43,3,3,4,334,Loyal Customers,0
2011-11-25 09:31:00,3,965.61,14,4,4,4,444,Loyal Customers,0
2011-07-13 10:43:00,1,610.01,149,2,2,3,223,At Risk,1
2011-12-08 19:55:00,8,2708.61,0,5,5,5,555,Champions,0
2011-08-18 17:04:00,4,2207.4,112,2,4,5,245,Loyal Customers,0
2011-09-25 12:46:00,3,884.14,75,2,4,3,243,Loyal Customers,0
2011-08-24 14:23:00,2,696.89,106,2,3,3,233,Loyal Customers,0
2011-10-24 13:52:00,3,1063.95,45,3,4,4,344,Loyal Customers,0
2011-07-20 11:38:00,1,451.42,142,2,2,2,222,At Risk,1
2011-10-19 14:56:00,1,415.82000000000005,50,3,2,2,322,At Risk,0
2011-12-09 12:31:00,13,4206.39,0,5,5,5,555,Champions,0
2011-11-16 16:32:00,17,5488.18,22,4,5,5,455,Loyal Customers,3
2011-10-24 14:35:00,3,784.58,45,3,4,3,343,Loyal Customers,0
2011-10-20 14:10:00,3,903.9,49,3,4,3,343,Loyal Customers,0
2011-02-06 14:33:00,4,3651.27,305,1,4,5,145,Loyal Customers,1
2011-11-03 16:40:00,5,515.77,35,3,4,3,343,Loyal Customers,0
2011-09-22 09:38:00,4,1391.98,78,2,4,4,244,Loyal Customers,0
2011-11-17 15:31:00,6,2218.62,21,4,5,5,455,Loyal Customers,0
2011-08-24 14:19:00,5,1801.14,106,2,4,4,244,Loyal Customers,0
2011-05-16 08:13:00,2,1303.9099999999999,207,1,3,4,134,Loyal Customers,1
2011-11-23 08:17:00,4,1945.33,16,4,4,4,444,Loyal Customers,0
2011-10-07 12:42:00,5,2100.6,63,3,4,5,345,Loyal Customers,0
2011-10-21 14:50:00,4,1905.45,48,3,4,4,344,Loyal Customers,0
2011-01-24 12:00:00,1,206.98,319,1,2,1,121,Regular,1
2011-10-26 15:48:00,2,570.96,43,3,3,3,333,Loyal Customers,0
2011-12-06 14:50:00,2,885.47,2,5,3,3,533,Regular,0
2010-12-02 15:08:00,1,15.0,371,1,2,1,121,Regular,1
2011-06-20 13:27:00,1,532.94,171,2,2,3,223,At Risk,1
2011-10-14 16:05:00,3,1654.31,55,3,4,4,344,Loyal Customers,0
2011-09-27 15:35:00,14,1836.0900000000001,72,2,5,4,254,Loyal Customers,0
2011-09-01 16:45:00,2,636.14,98,2,3,3,233,Loyal Customers,0
2011-11-02 10:40:00,1,576.0,37,3,2,3,323,At Risk,0
2011-10-12 13:14:00,3,794.64,57,3,4,3,343,Loyal Customers,0
2011-03-30 15:29:00,1,836.79,253,1,2,3,123,Regular,1
2011-09-30 14:41:00,4,2225.15,69,3,4,5,345,Loyal Customers,0
2011-10-26 15:47:00,4,954.09,43,3,4,4,344,Loyal Customers,0
2011-10-20 17:13:00,1,137.37,49,3,2,1,321,At Risk,0
2011-10-06 09:01:00,1,391.98,64,3,2,2,322,At Risk,0
2011-11-28 14:00:00,19,33643.08,10,5,5,5,555,Champions,3
2011-11-06 13:54:00,3,1048.49,32,4,4,4,444,Loyal Customers,0
2011-10-12 09:08:00,2,355.56,58,3,3,2,332,Loyal Customers,0
2011-09-28 12:15:00,4,1224.06,72,2,4,4,244,Loyal Customers,0
2011-02-09 10:19:00,1,118.95000000000002,303,1,2,1,121,Regular,1
2011-10-24 15:19:00,1,130.73999999999998,45,3,2,1,321,At Risk,0
2011-11-22 09:42:00,8,3711.77,17,4,5,5,455,Loyal Customers,0
2011-11-01 14:41:00,2,389.27,37,3,3,2,332,Loyal Customers,0
2011-11-20 14:14:00,2,234.88,18,4,3,1,431,Loyal Customers,0
2011-06-06 11:22:00,2,160.71,186,1,3,1,131,Loyal Customers,1
2011-10-19 10:38:00,1,110.8,51,3,2,1,321,At Risk,0
2011-12-05 13:39:00,12,2969.12,3,5,5,5,555,Champions,0
2011-07-26 10:20:00,5,712.24,136,2,4,3,243,Loyal Customers,0
2011-12-05 17:09:00,27,16143.64,3,5,5,5,555,Champions,3
2011-11-21 12:18:00,1,297.0,18,4,2,2,422,At Risk,0
2011-11-24 12:48:00,5,1427.57,15,4,4,4,444,Loyal Customers,0
2011-10-30 11:25:00,8,965.16,40,3,5,4,354,Loyal Customers,0
2011-11-27 15:59:00,8,3146.92,11,5,5,5,555,Champions,0
2011-12-01 13:28:00,4,832.88,7,5,4,3,543,Regular,0
2011-11-14 12:49:00,2,68.84,25,4,3,1,431,Loyal Customers,0
2011-11-17 13:32:00,6,1936.3200000000002,21,4,5,4,454,Loyal Customers,0
2011-10-30 12:43:00,3,895.13,40,3,4,3,343,Loyal Customers,0
2011-08-30 14:09:00,1,211.89,100,2,2,1,221,At Risk,0
2011-12-04 13:32:00,15,3810.14,4,5,5,5,555,Champions,3
2011-03-07 17:23:00,2,149.64,276,1,3,1,131,Loyal Customers,1
2011-11-07 10:58:00,1,351.44,32,4,2,2,422,At Risk,0
2011-11-25 11:55:00,2,316.25,14,4,3,2,432,Loyal Customers,0
2011-10-07 12:31:00,7,4405.88,63,3,5,5,355,Loyal Customers,0
2011-12-08 11:53:00,2,490.33,1,5,3,3,533,Regular,0
2010-12-05 13:00:00,1,329.03000000000003,368,1,2,2,122,Regular,1
2011-01-31 16:59:00,5,501.39000000000004,311,1,4,3,143,Loyal Customers,1
2011-05-25 11:35:00,4,516.36,198,1,4,3,143,Loyal Customers,1
2011-12-07 17:05:00,2,396.48,1,5,3,2,532,Regular,0
2011-09-08 10:43:00,3,379.35,92,2,4,2,242,Loyal Customers,0
2011-10-10 14:25:00,1,181.09,59,3,2,1,321,At Risk,0
2011-09-20 12:30:00,1,168.31,80,2,2,1,221,At Risk,0
2011-07-06 11:10:00,2,420.07,156,2,3,2,232,Loyal Customers,1
2011-04-27 12:35:00,1,511.68,226,1,2,3,123,Regular,1
2011-03-31 13:50:00,2,258.25,252,1,3,2,132,Loyal Customers,1
2011-07-13 10:27:00,1,179.17,149,2,2,1,221,At Risk,1
2011-05-29 13:50:00,2,208.59,193,1,3,1,131,Loyal Customers,1
2011-12-08 15:23:00,5,1383.83,0,5,4,4,544,Champions,0
2010-12-06 10:36:00,1,56.25,368,1,2,1,121,Regular,1
2011-11-16 12:19:00,1,337.28,23,4,2,2,422,At Risk,0
2011-11-23 12:43:00,3,351.73,16,4,4,2,442,Loyal Customers,0
2011-11-30 08:08:00,7,5126.76,9,5,5,5,555,Champions,0
2011-12-01 14:50:00,1,164.68,7,5,2,1,521,At Risk,0
2011-11-20 12:24:00,7,1567.69,19,4,5,4,454,Loyal Customers,0
2011-12-06 12:21:00,3,882.72,3,5,4,3,543,Regular,0
2011-06-19 10:38:00,1,191.94,173,2,2,1,221,At Risk,1
2011-12-09 10:51:00,8,1228.88,0,5,5,4,554,Champions,0
2011-06-14 14:29:00,2,264.62,177,2,3,2,232,Loyal Customers,1
2011-11-23 13:46:00,8,1502.8600000000001,15,4,5,4,454,Loyal Customers,0
2011-04-06 10:40:00,1,123.1,247,1,2,1,121,Regular,1
2011-06-02 11:42:00,2,334.23,190,1,3,2,132,Loyal Customers,1
2011-11-20 11:28:00,2,525.69,19,4,3,3,433,Loyal Customers,0
2011-07-08 15:31:00,4,167.5,153,2,4,1,241,Loyal Customers,1
2011-06-20 11:03:00,1,323.03000000000003,172,2,2,2,222,At Risk,1
2010-12-01 13:51:00,1,369.5,372,1,2,2,122,Regular,1
2010-12-02 12:16:00,1,127.08,372,1,2,1,121,Regular,1
2011-05-29 15:35:00,1,207.15,193,1,2,1,121,Regular,1
2011-10-03 14:52:00,1,426.63,66,3,2,2,322,At Risk,0
2011-12-05 17:13:00,8,2495.87,3,5,5,5,555,Champions,0
2011-11-18 13:14:00,3,1107.46,20,4,4,4,444,Loyal Customers,0
2011-04-14 13:27:00,2,416.86,238,1,3,2,132,Loyal Customers,1
2011-10-06 15:48:00,1,145.35,63,3,2,1,321,At Risk,0
2011-08-19 12:56:00,5,404.58,111,2,4,2,242,Loyal Customers,0
2011-09-11 11:30:00,15,6115.01,89,2,5,5,255,Loyal Customers,3
2011-02-01 16:18:00,1,35.8,310,1,2,1,121,Regular,1
2011-07-29 09:01:00,1,337.44,133,2,2,2,222,At Risk,0
2011-03-08 10:33:00,1,325.1,276,1,2,2,122,Regular,1
2010-12-09 13:14:00,1,181.0,364,1,2,1,121,Regular,1
2011-09-18 10:46:00,1,1708.24,82,2,2,4,224,At Risk,0
2011-12-01 15:32:00,2,955.24,7,5,3,4,534,Regular,0
2011-11-23 09:09:00,2,364.72,16,4,3,2,432,Loyal Customers,0
2011-11-08 11:09:00,4,1744.71,31,4,4,4,444,Loyal Customers,0
2011-12-01 08:34:00,2,708.22,8,5,3,3,533,Regular,0
2011-11-06 11:18:00,4,781.91,33,3,4,3,343,Loyal Customers,0
2011-11-24 15:32:00,8,1657.28,14,4,5,4,454,Loyal Customers,0
2011-11-15 14:15:00,14,4416.26,23,4,5,5,455,Loyal Customers,0
2011-11-08 12:14:00,1,428.89,31,4,2,2,422,At Risk,0
2011-09-26 13:41:00,1,104.35,73,2,2,1,221,At Risk,0
2011-11-20 11:33:00,2,470.76,19,4,3,2,432,Loyal Customers,0
2011-11-22 16:44:00,4,808.87,16,4,4,3,443,Loyal Customers,0
2011-11-16 15:41:00,2,397.68,22,4,3,2,432,Loyal Customers,0
2011-12-07 11:06:00,3,666.1,2,5,4,3,543,Regular,0
2011-02-09 12:08:00,1,314.1,303,1,2,2,122,Regular,1
2011-11-22 12:50:00,12,4199.85,17,4,5,5,455,Loyal Customers,0
2010-12-08 11:42:00,1,307.82000000000005,366,1,2,2,122,Regular,1
2011-10-31 13:13:00,7,3442.15,38,3,5,5,355,Loyal Customers,0
2011-09-16 13:33:00,1,371.01,83,2,2,2,222,At Risk,0
2011-06-27 13:00:00,2,427.64,164,2,3,2,232,Loyal Customers,1
2011-11-22 13:29:00,2,1054.73,16,4,3,4,434,Loyal Customers,0
2011-09-23 15:21:00,1,1098.78,76,2,2,4,224,At Risk,0
2011-09-12 09:41:00,3,2398.86,88,2,4,5,245,Loyal Customers,0
2011-11-15 08:00:00,8,3408.48,24,4,5,5,455,Loyal Customers,0
2011-11-17 17:34:00,4,1465.12,21,4,4,4,444,Loyal Customers,0
2011-12-07 12:16:00,10,2780.63,2,5,5,5,555,Champions,0
2011-08-08 16:31:00,2,1142.42,122,2,3,4,234,Loyal Customers,0
2011-11-09 15:17:00,1,168.12,29,4,2,1,421,At Risk,0
2011-11-27 15:38:00,7,1432.77,11,5,5,4,554,Champions,0
2011-11-20 13:23:00,1,156.78,18,4,2,1,421,At Risk,0
2011-10-26 15:58:00,2,792.11,43,3,3,3,333,Loyal Customers,0
2011-12-06 11:00:00,1,41.989999999999995,3,5,2,1,521,At Risk,0
2011-12-01 10:45:00,7,2777.67,8,5,5,5,555,Champions,0
2011-10-16 12:28:00,1,414.27,54,3,2,2,322,At Risk,0
2011-09-12 15:14:00,6,1032.58,87,2,5,4,254,Loyal Customers,0
2011-11-03 12:45:00,5,3080.22,36,3,4,5,345,Loyal Customers,0
2011-12-07 12:17:00,3,12393.7,2,5,4,5,545,Champions,0
2011-11-10 09:57:00,5,2735.37,29,4,4,5,445,Loyal Customers,0
2011-11-27 13:47:00,4,578.71,11,5,4,3,543,Regular,0
2011-05-12 13:12:00,1,101.4,210,1,2,1,121,Regular,1
2011-10-23 11:05:00,4,1693.81,47,3,4,4,344,Loyal Customers,0
2011-11-16 10:32:00,3,478.78,23,4,4,2,442,Loyal Customers,0
2011-11-17 16:51:00,4,972.11,21,4,4,4,444,Loyal Customers,0
2011-04-08 10:14:00,3,392.4,245,1,4,2,142,Loyal Customers,1
2011-12-01 16:31:00,16,3352.96,7,5,5,5,555,Champions,3
2011-11-04 13:25:00,3,1415.29,34,3,4,4,344,Loyal Customers,0
2011-12-06 10:36:00,47,37130.6,3,5,5,5,555,Champions,3
2011-11-02 12:04:00,3,646.83,37,3,4,3,343,Loyal Customers,0
2011-12-06 10:58:00,3,704.55,3,5,4,3,543,Regular,0
2011-12-06 14:35:00,8,1465.51,2,5,5,4,554,Champions,0
2011-10-23 12:56:00,1,211.88,46,3,2,1,321,At Risk,0
2011-10-31 14:13:00,2,408.90000000000003,38,3,3,2,332,Loyal Customers,0
2011-10-24 11:51:00,9,3786.2400000000002,46,3,5,5,355,Loyal Customers,0
2011-11-23 11:18:00,3,851.01,16,4,4,3,443,Loyal Customers,0
2011-03-24 13:16:00,1,602.63,259,1,2,3,123,Regular,1
2011-10-24 16:34:00,3,719.81,45,3,4,3,343,Loyal Customers,0
2011-11-27 13:26:00,1,251.03,11,5,2,2,522,At Risk,0
2011-11-10 11:45:00,1,439.65999999999997,29,4,2,2,422,At Risk,0
2011-10-27 13:53:00,1,236.09,42,3,2,1,321,At Risk,0
2011-09-09 10:47:00,6,934.62,91,2,5,4,254,Loyal Customers,0
2011-11-01 10:27:00,63,80850.84,38,3,5,5,355,Loyal Customers,2
2011-02-03 11:28:00,1,331.24,309,1,2,2,122,Regular,1
2011-09-08 13:07:00,2,547.9,91,2,3,3,233,Loyal Customers,0
2011-12-04 12:44:00,20,8778.82,5,5,5,5,555,Champions,3
2011-05-27 16:17:00,3,437.7,195,1,4,2,142,Loyal Customers,1
2011-09-13 14:53:00,2,758.92,86,2,3,3,233,Loyal Customers,0
2011-03-15 09:13:00,3,855.02,269,1,4,3,143,Loyal Customers,1
2011-12-02 12:40:00,3,471.78000000000003,7,5,4,2,542,Regular,0
2011-10-05 13:47:00,3,1313.55,64,3,4,4,344,Loyal Customers,0
2011-11-09 12:25:00,3,3166.4,30,4,4,5,445,Loyal Customers,0
2011-11-17 17:50:00,5,1177.47,21,4,4,4,444,Loyal Customers,0
2011-11-02 12:50:00,4,773.99,37,3,4,3,343,Loyal Customers,0
2011-08-12 12:41:00,4,1340.7,119,2,4,4,244,Loyal Customers,0
2010-12-01 15:28:00,2,256.44,372,1,3,2,132,Loyal Customers,1
2011-10-30 13:19:00,3,1074.81,39,3,4,4,344,Loyal Customers,0
2011-06-19 11:44:00,1,137.9,173,2,2,1,221,At Risk,1
2011-10-16 15:13:00,1,362.06,53,3,2,2,322,At Risk,0
2011-11-07 11:21:00,2,1511.95,32,4,3,4,434,Loyal Customers,0
2011-07-17 13:08:00,1,783.9,144,2,2,3,223,At Risk,1
2011-05-03 09:26:00,1,134.8,220,1,2,1,121,Regular,1
2011-10-25 15:19:00,1,650.75,44,3,2,3,323,At Risk,0
2011-11-23 15:23:00,7,2263.12,15,4,5,5,455,Loyal Customers,0
2011-10-05 09:56:00,6,1453.16,65,3,5,4,354,Loyal Customers,0
2011-11-30 12:15:00,4,1153.62,9,5,4,4,544,Champions,0
2011-03-24 14:56:00,1,335.32,259,1,2,2,122,Regular,1
2010-12-09 13:03:00,1,367.14,364,1,2,2,122,Regular,1
2011-11-23 11:54:00,5,1521.04,16,4,4,4,444,Loyal Customers,0
2011-11-17 15:50:00,2,852.15,21,4,3,3,433,Loyal Customers,0
2011-10-26 11:14:00,1,326.24,44,3,2,2,322,At Risk,0
2011-02-24 14:32:00,1,584.3199999999999,287,1,2,3,123,Regular,1
2011-02-15 15:41:00,1,122.39999999999999,296,1,2,1,121,Regular,1
2011-12-06 14:59:00,10,2234.73,2,5,5,5,555,Champions,0
2011-03-01 09:47:00,1,79.2,283,1,2,1,121,Regular,1
2011-11-23 12:48:00,3,1352.0,16,4,4,4,444,Loyal Customers,0
2011-09-19 10:42:00,2,217.16,81,2,3,1,231,Loyal Customers,0
2011-10-14 13:06:00,5,2799.42,55,3,4,5,345,Loyal Customers,0
2011-08-31 10:47:00,2,1317.62,100,2,3,4,234,Loyal Customers,0
2011-02-13 16:05:00,1,436.18,298,1,2,2,122,Regular,1
2011-11-16 13:24:00,5,981.51,22,4,4,4,444,Loyal Customers,0
2011-10-11 13:09:00,5,1121.39,58,3,4,4,344,Loyal Customers,0
2011-07-08 08:45:00,2,315.06,154,2,3,2,232,Loyal Customers,1
2011-08-17 10:46:00,3,817.86,114,2,4,3,243,Loyal Customers,0
2011-08-25 11:09:00,1,17.0,106,2,2,1,221,At Risk,0
2011-11-28 12:45:00,4,1078.23,11,5,4,4,544,Champions,0
2011-03-20 13:38:00,1,320.62,263,1,2,2,122,Regular,1
2011-04-13 13:47:00,1,185.04999999999998,239,1,2,1,121,Regular,1
2011-09-13 09:59:00,7,2005.63,87,2,5,4,254,Loyal Customers,0
2011-10-20 13:13:00,3,731.9,49,3,4,3,343,Loyal Customers,0
2011-09-30 10:18:00,1,1290.7,70,3,2,4,324,At Risk,0
2011-10-28 13:19:00,3,1842.14,41,3,4,4,344,Loyal Customers,0
2011-12-02 14:16:00,6,1429.64,6,5,5,4,554,Champions,0
2011-10-09 10:23:00,1,298.21,61,3,2,2,322,At Risk,0
2011-04-05 10:13:00,1,336.96,248,1,2,2,122,Regular,1
2011-10-05 10:37:00,1,108.38,65,3,2,1,321,At Risk,0
2011-11-22 09:40:00,7,3204.1600000000003,17,4,5,5,455,Loyal Customers,0
2011-09-16 11:48:00,1,842.5,84,2,2,3,223,At Risk,0
2011-05-05 09:17:00,2,611.88,218,1,3,3,133,Loyal Customers,1
2011-10-25 14:35:00,3,1320.95,44,3,4,4,344,Loyal Customers,0
2011-07-19 14:28:00,4,195.73999999999998,142,2,4,1,241,Loyal Customers,0
2011-06-09 16:16:00,1,161.38,182,1,2,1,121,Regular,1
2011-06-22 10:13:00,1,135.75000000000003,170,2,2,1,221,At Risk,1
2011-11-30 11:32:00,8,1660.8799999999999,9,5,5,4,554,Champions,0
2011-05-12 12:01:00,1,612.78,211,1,2,3,123,Regular,1
2011-06-03 11:42:00,1,232.21,189,1,2,1,121,Regular,1
2011-12-01 15:11:00,2,423.36,7,5,3,2,532,Regular,0
2011-10-11 14:22:00,4,1309.14,58,3,4,4,344,Loyal Customers,0
2011-10-13 12:59:00,2,854.66,56,3,3,3,333,Loyal Customers,0
2011-09-27 15:34:00,4,684.4200000000001,72,2,4,3,243,Loyal Customers,0
2011-10-19 09:18:00,1,307.78,51,3,2,2,322,At Risk,0
2011-01-26 14:45:00,1,249.0,316,1,2,1,121,Regular,1
2010-12-07 15:48:00,1,289.35,366,1,2,2,122,Regular,1
2011-11-10 16:03:00,4,6287.77,28,4,4,5,445,Loyal Customers,0
2011-10-31 13:58:00,1,656.25,38,3,2,3,323,At Risk,0
2011-11-22 11:14:00,5,1880.22,17,4,4,4,444,Loyal Customers,0
2011-10-19 11:53:00,6,3506.54,51,3,5,5,355,Loyal Customers,0
2011-12-06 11:24:00,33,14589.04,3,5,5,5,555,Champions,3
2011-11-18 10:05:00,2,618.09,21,4,3,3,433,Loyal Customers,0
2011-03-22 12:30:00,1,517.55,262,1,2,3,123,Regular,1
2011-10-11 09:10:00,3,709.38,59,3,4,3,343,Loyal Customers,0
2011-11-21 08:37:00,3,635.41,18,4,4,3,443,Loyal Customers,0
2011-10-05 12:15:00,2,725.18,65,3,3,3,333,Loyal Customers,0
2011-09-12 13:11:00,1,620.4,87,2,2,3,223,At Risk,0
2011-04-04 10:16:00,1,535.34,249,1,2,3,123,Regular,1
2011-12-06 14:13:00,6,2424.94,2,5,5,5,555,Champions,0
2011-04-07 10:09:00,1,175.2,246,1,2,1,121,Regular,1
2011-12-01 10:33:00,11,3799.4900000000002,8,5,5,5,555,Champions,0
2011-07-05 14:20:00,3,734.13,156,2,4,3,243,Loyal Customers,1
2011-07-29 09:57:00,1,375.0,133,2,2,2,222,At Risk,0
2011-02-16 14:01:00,1,76.32000000000001,295,1,2,1,121,Regular,1
2011-12-05 11:29:00,2,280.52,4,5,3,2,532,Regular,0
2011-10-28 12:39:00,5,2053.02,42,3,4,4,344,Loyal Customers,0
2011-03-16 09:47:00,1,1829.04,268,1,2,4,124,Regular,1
2011-10-21 10:50:00,5,1824.23,49,3,4,4,344,Loyal Customers,0
2011-12-01 12:42:00,9,3092.04,8,5,5,5,555,Champions,0
2011-11-24 11:41:00,3,656.69,15,4,4,3,443,Loyal Customers,0
2011-03-03 12:27:00,1,348.2,281,1,2,2,122,Regular,1
2011-10-05 14:19:00,2,1025.44,64,3,3,4,334,Loyal Customers,0
2011-12-08 12:10:00,19,5533.67,1,5,5,5,555,Champions,3
2011-04-01 15:03:00,1,37.4,251,1,2,1,121,Regular,1
2011-04-21 15:15:00,2,856.6,231,1,3,3,133,Loyal Customers,1
2011-11-22 15:04:00,3,822.48,16,4,4,3,443,Loyal Customers,0
2011-11-29 12:45:00,27,3787.6,10,5,5,5,555,Champions,3
2011-12-01 15:28:00,4,1822.97,7,5,4,4,544,Champions,0
2011-10-20 08:21:00,6,1885.05,50,3,5,4,354,Loyal Customers,0
2011-10-11 14:51:00,1,73.2,58,3,2,1,321,At Risk,0
2011-09-05 13:22:00,5,1140.21,94,2,4,4,244,Loyal Customers,0
2011-11-24 10:53:00,6,1418.32,15,4,5,4,454,Loyal Customers,0
2011-08-05 13:26:00,3,1009.5500000000001,125,2,4,4,244,Loyal Customers,0
2011-09-06 14:32:00,4,1037.59,93,2,4,4,244,Loyal Customers,0
2011-10-20 12:57:00,1,331.95,49,3,2,2,322,At Risk,0
2011-07-24 16:05:00,1,197.9,137,2,2,1,221,At Risk,0
2011-10-10 09:41:00,1,215.83,60,3,2,1,321,At Risk,0
